/home/hd/hd_hd/hd_gy283/.conda/envs/py311/bin/python
Python 3.11.12
Mon Sep  1 12:47:20 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          On  |   00000000:84:00.0 Off |                    0 |
| N/A   33C    P0             78W /  400W |       0MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
cuda
raw_inputs shape: (150000, 8)
outputs shape: (150000,)
inputs shape: (150000, 7)
Namespace(data_dir='/gpfs/bwfor/work/ws/hd_gy283-my_data/sm_batches_1e6_mixed_eps=0.6', num_batches=150, batch_size=128, normalize=1, hd=90, num_layers=10, num_epochs=1000, lr=0.001, save_name='sm_mixed_eps=0.6')
Epoch 775/1000 Train Loss: 0.0044261046Val Loss: 0.0026708149   LR: 1.00e-03
Epoch 776/1000 Train Loss: 0.0045219451Val Loss: 0.0028363425   LR: 1.00e-03
Epoch 777/1000 Train Loss: 0.0043248632Val Loss: 0.0025754043   LR: 1.00e-03
Epoch 778/1000 Train Loss: 0.0044080905Val Loss: 0.0026437087   LR: 1.00e-03
Epoch 779/1000 Train Loss: 0.0044641707Val Loss: 0.0023568560   LR: 1.00e-03
Epoch 780/1000 Train Loss: 0.0046881661Val Loss: 0.0025866892   LR: 1.00e-03
Epoch 781/1000 Train Loss: 0.0044369384Val Loss: 0.0022949197   LR: 1.00e-03
Epoch 782/1000 Train Loss: 0.0044861689Val Loss: 0.0026528340   LR: 1.00e-03
Epoch 783/1000 Train Loss: 0.0044784535Val Loss: 0.0028331266   LR: 1.00e-03
Epoch 784/1000 Train Loss: 0.0046374936Val Loss: 0.0025981756   LR: 1.00e-03
Epoch 785/1000 Train Loss: 0.0044893854Val Loss: 0.0028287135   LR: 1.00e-03
Epoch 786/1000 Train Loss: 0.0045160961Val Loss: 0.0028263173   LR: 1.00e-03
Epoch 787/1000 Train Loss: 0.0045021773Val Loss: 0.0028496886   LR: 1.00e-03
Epoch 788/1000 Train Loss: 0.0045631778Val Loss: 0.0030652370   LR: 1.00e-03
Epoch 789/1000 Train Loss: 0.0044353448Val Loss: 0.0026810352   LR: 1.00e-03
Epoch 790/1000 Train Loss: 0.0043990425Val Loss: 0.0029130617   LR: 1.00e-03
Epoch 791/1000 Train Loss: 0.0045415745Val Loss: 0.0027185330   LR: 1.00e-03
Epoch 792/1000 Train Loss: 0.0044036595Val Loss: 0.0023699681   LR: 1.00e-03
Epoch 793/1000 Train Loss: 0.0044626104Val Loss: 0.0025792465   LR: 1.00e-03
Epoch 794/1000 Train Loss: 0.0045972301Val Loss: 0.0025385358   LR: 1.00e-03
Epoch 795/1000 Train Loss: 0.0044061841Val Loss: 0.0024954605   LR: 1.00e-03
Epoch 796/1000 Train Loss: 0.0044838612Val Loss: 0.0032157004   LR: 1.00e-03
Epoch 797/1000 Train Loss: 0.0045572685Val Loss: 0.0028075701   LR: 1.00e-03
Epoch 798/1000 Train Loss: 0.0043367023Val Loss: 0.0024982208   LR: 1.00e-03
Epoch 799/1000 Train Loss: 0.0045358730Val Loss: 0.0029882725   LR: 1.00e-03
Epoch 800/1000 Train Loss: 0.0043428179Val Loss: 0.0026477592   LR: 1.00e-03
Epoch 801/1000 Train Loss: 0.0042880636Val Loss: 0.0024271725   LR: 1.00e-03
Epoch 802/1000 Train Loss: 0.0043549539Val Loss: 0.0027104756   LR: 1.00e-03
Epoch 803/1000 Train Loss: 0.0045644334Val Loss: 0.0025960352   LR: 1.00e-03
Epoch 804/1000 Train Loss: 0.0044725391Val Loss: 0.0025089323   LR: 1.00e-03
Epoch 805/1000 Train Loss: 0.0044912478Val Loss: 0.0023973074   LR: 1.00e-03
Epoch 806/1000 Train Loss: 0.0047340859Val Loss: 0.0026717950   LR: 1.00e-03
Epoch 807/1000 Train Loss: 0.0043560488Val Loss: 0.0024398819   LR: 1.00e-03
Epoch 808/1000 Train Loss: 0.0044582635Val Loss: 0.0027238319   LR: 1.00e-03
Epoch 809/1000 Train Loss: 0.0044853731Val Loss: 0.0029736917   LR: 1.00e-03
Epoch 810/1000 Train Loss: 0.0044384355Val Loss: 0.0027510064   LR: 1.00e-03
Epoch 811/1000 Train Loss: 0.0042641931Val Loss: 0.0024270674   LR: 1.00e-03
Epoch 812/1000 Train Loss: 0.0045486934Val Loss: 0.0023325640   LR: 1.00e-03
Epoch 813/1000 Train Loss: 0.0043943907Val Loss: 0.0030399584   LR: 1.00e-03
Epoch 814/1000 Train Loss: 0.0043447831Val Loss: 0.0025839270   LR: 1.00e-03
Epoch 815/1000 Train Loss: 0.0043300292Val Loss: 0.0028119653   LR: 1.00e-03
Epoch 816/1000 Train Loss: 0.0044327475Val Loss: 0.0031835907   LR: 1.00e-03
Epoch 817/1000 Train Loss: 0.0044473196Val Loss: 0.0028493191   LR: 1.00e-03
Epoch 818/1000 Train Loss: 0.0043266007Val Loss: 0.0024777851   LR: 1.00e-03
Epoch 819/1000 Train Loss: 0.0045240412Val Loss: 0.0022800213   LR: 1.00e-03
Epoch 820/1000 Train Loss: 0.0045670195Val Loss: 0.0025548420   LR: 1.00e-03
Epoch 821/1000 Train Loss: 0.0044482603Val Loss: 0.0021350135   LR: 1.00e-03
Epoch 822/1000 Train Loss: 0.0043665190Val Loss: 0.0026442371   LR: 1.00e-03
Epoch 823/1000 Train Loss: 0.0044267070Val Loss: 0.0026970484   LR: 1.00e-03
Epoch 824/1000 Train Loss: 0.0044241197Val Loss: 0.0022364360   LR: 1.00e-03
Epoch 825/1000 Train Loss: 0.0044201164Val Loss: 0.0023586955   LR: 1.00e-03
Epoch 826/1000 Train Loss: 0.0046690996Val Loss: 0.0023821575   LR: 1.00e-03
Epoch 827/1000 Train Loss: 0.0043731977Val Loss: 0.0024163955   LR: 1.00e-03
Epoch 828/1000 Train Loss: 0.0045737872Val Loss: 0.0027881693   LR: 1.00e-03
Epoch 829/1000 Train Loss: 0.0042269246Val Loss: 0.0023276501   LR: 1.00e-03
Epoch 830/1000 Train Loss: 0.0042437916Val Loss: 0.0022519599   LR: 1.00e-03
Epoch 831/1000 Train Loss: 0.0044256834Val Loss: 0.0033165520   LR: 1.00e-03
Epoch 832/1000 Train Loss: 0.0042796230Val Loss: 0.0025119915   LR: 1.00e-03
Epoch 833/1000 Train Loss: 0.0044038752Val Loss: 0.0027029564   LR: 1.00e-03
Epoch 834/1000 Train Loss: 0.0042565242Val Loss: 0.0023592727   LR: 1.00e-03
Epoch 835/1000 Train Loss: 0.0043457981Val Loss: 0.0024753537   LR: 1.00e-03
Epoch 836/1000 Train Loss: 0.0046389274Val Loss: 0.0025564560   LR: 1.00e-03
Epoch 837/1000 Train Loss: 0.0045902667Val Loss: 0.0024107893   LR: 1.00e-03
Epoch 838/1000 Train Loss: 0.0044776634Val Loss: 0.0022870605   LR: 1.00e-03
Epoch 839/1000 Train Loss: 0.0043905935Val Loss: 0.0029346385   LR: 1.00e-03
Epoch 840/1000 Train Loss: 0.0043576176Val Loss: 0.0024193223   LR: 1.00e-03
Epoch 841/1000 Train Loss: 0.0042798550Val Loss: 0.0026407588   LR: 1.00e-03
Epoch 842/1000 Train Loss: 0.0044653377Val Loss: 0.0034050032   LR: 1.00e-03
Epoch 843/1000 Train Loss: 0.0043447591Val Loss: 0.0029250593   LR: 1.00e-03
Epoch 844/1000 Train Loss: 0.0042726195Val Loss: 0.0025810510   LR: 1.00e-03
Epoch 845/1000 Train Loss: 0.0044484448Val Loss: 0.0034582191   LR: 1.00e-03
Epoch 846/1000 Train Loss: 0.0044301559Val Loss: 0.0028495968   LR: 1.00e-03
Epoch 847/1000 Train Loss: 0.0044219532Val Loss: 0.0029612497   LR: 1.00e-03
Epoch 848/1000 Train Loss: 0.0045452760Val Loss: 0.0026648435   LR: 1.00e-03
Epoch 849/1000 Train Loss: 0.0041791303Val Loss: 0.0028753768   LR: 1.00e-03
Epoch 850/1000 Train Loss: 0.0042146544Val Loss: 0.0024961387   LR: 1.00e-03
Epoch 851/1000 Train Loss: 0.0045382561Val Loss: 0.0030845438   LR: 1.00e-03
Epoch 852/1000 Train Loss: 0.0042277524Val Loss: 0.0025042221   LR: 1.00e-03
Epoch 853/1000 Train Loss: 0.0042345081Val Loss: 0.0023815318   LR: 1.00e-03
Epoch 854/1000 Train Loss: 0.0045811523Val Loss: 0.0024175414   LR: 1.00e-03
Epoch 855/1000 Train Loss: 0.0043732474Val Loss: 0.0031023211   LR: 1.00e-03
Epoch 856/1000 Train Loss: 0.0043868404Val Loss: 0.0023605190   LR: 1.00e-03
Epoch 857/1000 Train Loss: 0.0041522466Val Loss: 0.0024165268   LR: 1.00e-03
Epoch 858/1000 Train Loss: 0.0043280879Val Loss: 0.0024830916   LR: 1.00e-03
Epoch 859/1000 Train Loss: 0.0042589370Val Loss: 0.0026912597   LR: 1.00e-03
Epoch 860/1000 Train Loss: 0.0043642056Val Loss: 0.0025502027   LR: 1.00e-03
Epoch 861/1000 Train Loss: 0.0045065113Val Loss: 0.0025933035   LR: 1.00e-03
Epoch 862/1000 Train Loss: 0.0043706583Val Loss: 0.0023249871   LR: 1.00e-03
Epoch 863/1000 Train Loss: 0.0043421498Val Loss: 0.0029499147   LR: 1.00e-03
Epoch 864/1000 Train Loss: 0.0043194108Val Loss: 0.0028182005   LR: 1.00e-03
Epoch 865/1000 Train Loss: 0.0041969479Val Loss: 0.0023886288   LR: 1.00e-03
Epoch 866/1000 Train Loss: 0.0043526340Val Loss: 0.0025227480   LR: 1.00e-03
Epoch 867/1000 Train Loss: 0.0040575568Val Loss: 0.0025137365   LR: 1.00e-03
Epoch 868/1000 Train Loss: 0.0043363632Val Loss: 0.0022967010   LR: 1.00e-03
Epoch 869/1000 Train Loss: 0.0044826424Val Loss: 0.0026567755   LR: 1.00e-03
Epoch 870/1000 Train Loss: 0.0043386351Val Loss: 0.0025327692   LR: 1.00e-03
Epoch 871/1000 Train Loss: 0.0045043270Val Loss: 0.0024812189   LR: 1.00e-03
Epoch 872/1000 Train Loss: 0.0042997780Val Loss: 0.0026770103   LR: 1.00e-03
Epoch 873/1000 Train Loss: 0.0042996551Val Loss: 0.0027894691   LR: 1.00e-03
Epoch 874/1000 Train Loss: 0.0043602769Val Loss: 0.0030090974   LR: 1.00e-03
Epoch 875/1000 Train Loss: 0.0043955356Val Loss: 0.0031445442   LR: 1.00e-03
Epoch 876/1000 Train Loss: 0.0043064037Val Loss: 0.0028688895   LR: 1.00e-03
Epoch 877/1000 Train Loss: 0.0042882190Val Loss: 0.0026007279   LR: 1.00e-03
Epoch 878/1000 Train Loss: 0.0044452164Val Loss: 0.0028846637   LR: 1.00e-03
Epoch 879/1000 Train Loss: 0.0044818279Val Loss: 0.0025581191   LR: 1.00e-03
Epoch 880/1000 Train Loss: 0.0044415517Val Loss: 0.0031551421   LR: 1.00e-03
Epoch 881/1000 Train Loss: 0.0042693387Val Loss: 0.0025497782   LR: 1.00e-03
Epoch 882/1000 Train Loss: 0.0041965594Val Loss: 0.0027565164   LR: 1.00e-03
Epoch 883/1000 Train Loss: 0.0043430298Val Loss: 0.0025788561   LR: 1.00e-03
Epoch 884/1000 Train Loss: 0.0042363126Val Loss: 0.0022784166   LR: 1.00e-03
Epoch 885/1000 Train Loss: 0.0042785468Val Loss: 0.0025315619   LR: 1.00e-03
Epoch 886/1000 Train Loss: 0.0042099638Val Loss: 0.0024012812   LR: 1.00e-03
Epoch 887/1000 Train Loss: 0.0042038017Val Loss: 0.0028563050   LR: 1.00e-03
Epoch 888/1000 Train Loss: 0.0044347391Val Loss: 0.0025646564   LR: 1.00e-03
Epoch 889/1000 Train Loss: 0.0042627703Val Loss: 0.0027426173   LR: 1.00e-03
Epoch 890/1000 Train Loss: 0.0043954414Val Loss: 0.0027058591   LR: 1.00e-03
Epoch 891/1000 Train Loss: 0.0043177912Val Loss: 0.0027245626   LR: 1.00e-03
Epoch 892/1000 Train Loss: 0.0041624712Val Loss: 0.0024154850   LR: 1.00e-03
Epoch 893/1000 Train Loss: 0.0041855273Val Loss: 0.0026416050   LR: 1.00e-03
Epoch 894/1000 Train Loss: 0.0043089000Val Loss: 0.0024149907   LR: 1.00e-03
Epoch 895/1000 Train Loss: 0.0043852289Val Loss: 0.0025890717   LR: 1.00e-03
Epoch 896/1000 Train Loss: 0.0045614693Val Loss: 0.0025778851   LR: 1.00e-03
Epoch 897/1000 Train Loss: 0.0043225408Val Loss: 0.0032560975   LR: 1.00e-03
Epoch 898/1000 Train Loss: 0.0041611422Val Loss: 0.0025679670   LR: 1.00e-03
Epoch 899/1000 Train Loss: 0.0043902927Val Loss: 0.0022076626   LR: 1.00e-03
Epoch 900/1000 Train Loss: 0.0043968290Val Loss: 0.0026621395   LR: 1.00e-03
Epoch 901/1000 Train Loss: 0.0044269075Val Loss: 0.0025617077   LR: 1.00e-03
Epoch 902/1000 Train Loss: 0.0042284192Val Loss: 0.0024663755   LR: 1.00e-03
Epoch 903/1000 Train Loss: 0.0042887910Val Loss: 0.0026634574   LR: 1.00e-03
Epoch 904/1000 Train Loss: 0.0042709360Val Loss: 0.0023704159   LR: 1.00e-03
Epoch 905/1000 Train Loss: 0.0043235613Val Loss: 0.0024904786   LR: 1.00e-03
Epoch 906/1000 Train Loss: 0.0044497325Val Loss: 0.0026108669   LR: 1.00e-03
Epoch 907/1000 Train Loss: 0.0043044290Val Loss: 0.0021728538   LR: 1.00e-03
Epoch 908/1000 Train Loss: 0.0044226393Val Loss: 0.0026261252   LR: 1.00e-03
Epoch 909/1000 Train Loss: 0.0041952522Val Loss: 0.0023716523   LR: 1.00e-03
Epoch 910/1000 Train Loss: 0.0043189429Val Loss: 0.0023216742   LR: 1.00e-03
Epoch 911/1000 Train Loss: 0.0043123973Val Loss: 0.0025875985   LR: 1.00e-03
Epoch 912/1000 Train Loss: 0.0042824446Val Loss: 0.0025395163   LR: 1.00e-03
Epoch 913/1000 Train Loss: 0.0042456101Val Loss: 0.0025276364   LR: 1.00e-03
Epoch 914/1000 Train Loss: 0.0043332624Val Loss: 0.0024060276   LR: 1.00e-03
Epoch 915/1000 Train Loss: 0.0044450271Val Loss: 0.0026868998   LR: 1.00e-03
Epoch 916/1000 Train Loss: 0.0042906162Val Loss: 0.0025831554   LR: 1.00e-03
Epoch 917/1000 Train Loss: 0.0042274432Val Loss: 0.0024628907   LR: 1.00e-03
Epoch 918/1000 Train Loss: 0.0042533564Val Loss: 0.0024955228   LR: 1.00e-03
Epoch 919/1000 Train Loss: 0.0043825317Val Loss: 0.0028384166   LR: 1.00e-03
Epoch 920/1000 Train Loss: 0.0041988547Val Loss: 0.0026918147   LR: 1.00e-03
Epoch 921/1000 Train Loss: 0.0042238774Val Loss: 0.0027752801   LR: 1.00e-03
Epoch 922/1000 Train Loss: 0.0042047746Val Loss: 0.0027961785   LR: 1.00e-03
Epoch 923/1000 Train Loss: 0.0042741941Val Loss: 0.0026647940   LR: 1.00e-03
Epoch 924/1000 Train Loss: 0.0043652303Val Loss: 0.0025047462   LR: 1.00e-03
Epoch 925/1000 Train Loss: 0.0042941476Val Loss: 0.0026596912   LR: 1.00e-03
Epoch 926/1000 Train Loss: 0.0043862520Val Loss: 0.0024296174   LR: 1.00e-03
Epoch 927/1000 Train Loss: 0.0043161221Val Loss: 0.0025639992   LR: 1.00e-03
Epoch 928/1000 Train Loss: 0.0041703077Val Loss: 0.0023274390   LR: 1.00e-03
Epoch 929/1000 Train Loss: 0.0042820950Val Loss: 0.0028838028   LR: 1.00e-03
Epoch 930/1000 Train Loss: 0.0042988809Val Loss: 0.0030531955   LR: 1.00e-03
Epoch 931/1000 Train Loss: 0.0043251755Val Loss: 0.0024195364   LR: 1.00e-03
Epoch 932/1000 Train Loss: 0.0043181289Val Loss: 0.0023248306   LR: 1.00e-03
Epoch 933/1000 Train Loss: 0.0044229112Val Loss: 0.0026107874   LR: 1.00e-03
Epoch 934/1000 Train Loss: 0.0042805987Val Loss: 0.0026163051   LR: 1.00e-03
Epoch 935/1000 Train Loss: 0.0044048875Val Loss: 0.0033981720   LR: 1.00e-03
Epoch 936/1000 Train Loss: 0.0041976217Val Loss: 0.0029040615   LR: 1.00e-03
Epoch 937/1000 Train Loss: 0.0042080804Val Loss: 0.0023671715   LR: 1.00e-03
Epoch 938/1000 Train Loss: 0.0041242218Val Loss: 0.0027267862   LR: 1.00e-03
Epoch 939/1000 Train Loss: 0.0045149303Val Loss: 0.0033540405   LR: 1.00e-03
Epoch 940/1000 Train Loss: 0.0043841755Val Loss: 0.0026950838   LR: 1.00e-03
Epoch 941/1000 Train Loss: 0.0041684525Val Loss: 0.0030056693   LR: 1.00e-03
Epoch 942/1000 Train Loss: 0.0043070101Val Loss: 0.0022404060   LR: 1.00e-03
Epoch 943/1000 Train Loss: 0.0041428624Val Loss: 0.0023561605   LR: 1.00e-03
Epoch 944/1000 Train Loss: 0.0042661506Val Loss: 0.0026542450   LR: 1.00e-03
Epoch 945/1000 Train Loss: 0.0041237678Val Loss: 0.0028325910   LR: 1.00e-03
Epoch 946/1000 Train Loss: 0.0042582626Val Loss: 0.0024826070   LR: 1.00e-03
Epoch 947/1000 Train Loss: 0.0042607670Val Loss: 0.0026457659   LR: 1.00e-03
Epoch 948/1000 Train Loss: 0.0041722481Val Loss: 0.0020235980   LR: 1.00e-03
Epoch 949/1000 Train Loss: 0.0041279456Val Loss: 0.0022837304   LR: 1.00e-03
Epoch 950/1000 Train Loss: 0.0042528286Val Loss: 0.0027261672   LR: 1.00e-03
Epoch 951/1000 Train Loss: 0.0041375359Val Loss: 0.0034374496   LR: 1.00e-03
Epoch 952/1000 Train Loss: 0.0042181435Val Loss: 0.0027899390   LR: 1.00e-03
Epoch 953/1000 Train Loss: 0.0041717939Val Loss: 0.0023968936   LR: 1.00e-03
Epoch 954/1000 Train Loss: 0.0041900226Val Loss: 0.0024144701   LR: 1.00e-03
Epoch 955/1000 Train Loss: 0.0041952381Val Loss: 0.0025859851   LR: 1.00e-03
Epoch 956/1000 Train Loss: 0.0042202788Val Loss: 0.0024021561   LR: 1.00e-03
Epoch 957/1000 Train Loss: 0.0041288230Val Loss: 0.0024190897   LR: 1.00e-03
Epoch 958/1000 Train Loss: 0.0041913521Val Loss: 0.0024924506   LR: 1.00e-03
Epoch 959/1000 Train Loss: 0.0041845292Val Loss: 0.0025627406   LR: 1.00e-03
Epoch 960/1000 Train Loss: 0.0042773931Val Loss: 0.0024239766   LR: 1.00e-03
Epoch 961/1000 Train Loss: 0.0042821343Val Loss: 0.0028277612   LR: 1.00e-03
Epoch 962/1000 Train Loss: 0.0043010407Val Loss: 0.0024334548   LR: 1.00e-03
Epoch 963/1000 Train Loss: 0.0043315842Val Loss: 0.0025533723   LR: 1.00e-03
Epoch 964/1000 Train Loss: 0.0043559167Val Loss: 0.0024628432   LR: 1.00e-03
Epoch 965/1000 Train Loss: 0.0042574863Val Loss: 0.0024839677   LR: 1.00e-03
Epoch 966/1000 Train Loss: 0.0041146794Val Loss: 0.0026570061   LR: 1.00e-03
Epoch 967/1000 Train Loss: 0.0043355110Val Loss: 0.0026301411   LR: 1.00e-03
Epoch 968/1000 Train Loss: 0.0043716889Val Loss: 0.0024577197   LR: 1.00e-03
Epoch 969/1000 Train Loss: 0.0042186404Val Loss: 0.0023746734   LR: 1.00e-03
Epoch 970/1000 Train Loss: 0.0041819049Val Loss: 0.0022482493   LR: 1.00e-03
Epoch 971/1000 Train Loss: 0.0043369993Val Loss: 0.0025898499   LR: 1.00e-03
Epoch 972/1000 Train Loss: 0.0041560681Val Loss: 0.0032804086   LR: 1.00e-03
Epoch 973/1000 Train Loss: 0.0043132194Val Loss: 0.0033968224   LR: 1.00e-03
Epoch 974/1000 Train Loss: 0.0041338951Val Loss: 0.0022539209   LR: 1.00e-03
Epoch 975/1000 Train Loss: 0.0042406845Val Loss: 0.0023023000   LR: 1.00e-03
Epoch 976/1000 Train Loss: 0.0040831194Val Loss: 0.0021405907   LR: 1.00e-03
Epoch 977/1000 Train Loss: 0.0043479231Val Loss: 0.0024134704   LR: 1.00e-03
Epoch 978/1000 Train Loss: 0.0042224395Val Loss: 0.0024534069   LR: 1.00e-03
Epoch 979/1000 Train Loss: 0.0040749064Val Loss: 0.0024973597   LR: 1.00e-03
Epoch 980/1000 Train Loss: 0.0041949537Val Loss: 0.0024002910   LR: 1.00e-03
Epoch 981/1000 Train Loss: 0.0041106568Val Loss: 0.0025144899   LR: 1.00e-03
Epoch 982/1000 Train Loss: 0.0042074644Val Loss: 0.0026149054   LR: 1.00e-03
Epoch 983/1000 Train Loss: 0.0040773689Val Loss: 0.0023431455   LR: 1.00e-03
Epoch 984/1000 Train Loss: 0.0041820463Val Loss: 0.0023098799   LR: 1.00e-03
Epoch 985/1000 Train Loss: 0.0041942622Val Loss: 0.0025370274   LR: 1.00e-03
Epoch 986/1000 Train Loss: 0.0042765280Val Loss: 0.0024890948   LR: 1.00e-03
Epoch 987/1000 Train Loss: 0.0040072543Val Loss: 0.0024993784   LR: 1.00e-03
Epoch 988/1000 Train Loss: 0.0041708007Val Loss: 0.0023168675   LR: 1.00e-03
Epoch 989/1000 Train Loss: 0.0042674405Val Loss: 0.0027140799   LR: 1.00e-03
Epoch 990/1000 Train Loss: 0.0041399896Val Loss: 0.0024258931   LR: 1.00e-03
Epoch 991/1000 Train Loss: 0.0042281896Val Loss: 0.0029687330   LR: 1.00e-03
Epoch 992/1000 Train Loss: 0.0041452951Val Loss: 0.0025430931   LR: 1.00e-03
Epoch 993/1000 Train Loss: 0.0041883947Val Loss: 0.0024260670   LR: 1.00e-03
Epoch 994/1000 Train Loss: 0.0042277986Val Loss: 0.0024929434   LR: 1.00e-03
Epoch 995/1000 Train Loss: 0.0041185935Val Loss: 0.0026139434   LR: 1.00e-03
Epoch 996/1000 Train Loss: 0.0044679321Val Loss: 0.0025383418   LR: 1.00e-03
Epoch 997/1000 Train Loss: 0.0044242014Val Loss: 0.0025644955   LR: 1.00e-03
Epoch 998/1000 Train Loss: 0.0041933483Val Loss: 0.0024316924   LR: 1.00e-03
Epoch 999/1000 Train Loss: 0.0044157204Val Loss: 0.0026523921   LR: 1.00e-03
Epoch 1000/1000 Train Loss: 0.0042130208Val Loss: 0.0026646843   LR: 1.00e-03
