x,y,phi
66.75,-26.25,-0.00741075
67.5,-26.25,-0.00741075
68.25,-26.25,-0.0100866
69,-26.25,-0.0100866
69.75,-26.25,-0.0129923
70.5,-26.25,-0.0161371
71.25,-26.25,-0.0161371
72,-26.25,-0.0195303
72.75,-26.25,-0.0231813
73.5,-26.25,-0.0231813
74.25,-26.25,-0.0270996
75,-26.25,-0.0270996
75.75,-26.25,-0.0312948
76.5,-26.25,-0.0357767
77.25,-26.25,-0.0357767
78,-26.25,-0.0405552
78.75,-26.25,-0.0405552
79.5,-26.25,-0.0456405
80.25,-26.25,-0.0510429
81,-26.25,-0.0510429
81.75,-26.25,-0.0567728
82.5,-26.25,-0.0567728
83.25,-26.25,-0.062841
84,-26.25,-0.069258
84.75,-26.25,-0.069258
85.5,-26.25,-0.0760349
86.25,-26.25,-0.0831824
87,-26.25,-0.0831824
87.75,-26.25,-0.0907118
88.5,-26.25,-0.0907118
89.25,-26.25,-0.0986342
90,-26.25,-0.106961
90.75,-26.25,-0.106961
91.5,-26.25,-0.115704
92.25,-26.25,-0.115704
93,-26.25,-0.124876
93.75,-26.25,-0.134487
94.5,-26.25,-0.134487
95.25,-26.25,-0.144551
96,-26.25,-0.15508
96.75,-26.25,-0.15508
97.5,-26.25,-0.166085
98.25,-26.25,-0.166085
99,-26.25,-0.177581
99.75,-26.25,-0.18958
100.5,-26.25,-0.18958
101.25,-26.25,-0.202095
102,-26.25,-0.21514
102.75,-26.25,-0.21514
103.5,-26.25,-0.228728
104.25,-26.25,-0.228728
105,-26.25,-0.242874
105.75,-26.25,-0.257593
106.5,-26.25,-0.257593
107.25,-26.25,-0.272899
108,-26.25,-0.288809
108.75,-26.25,-0.288809
109.5,-26.25,-0.305339
110.25,-26.25,-0.305339
111,-26.25,-0.322505
111.75,-26.25,-0.340325
112.5,-26.25,-0.340325
113.25,-26.25,-0.358819
114,-26.25,-0.378006
114.75,-26.25,-0.378006
115.5,-26.25,-0.397908
116.25,-26.25,-0.397908
117,-26.25,-0.418547
117.75,-26.25,-0.439949
118.5,-26.25,-0.439949
119.25,-26.25,-0.462141
120,-26.25,-0.485154
120.75,-26.25,-0.485154
121.5,-26.25,-0.50902
122.25,-26.25,-0.533777
123,-26.25,-0.533777
123.75,-26.25,-0.559468
124.5,-26.25,-0.559468
125.25,-26.25,-0.58614
126,-26.25,-0.61385
126.75,-26.25,-0.61385
127.5,-26.25,-0.642662
128.25,-26.25,-0.67265
129,-26.25,-0.67265
129.75,-26.25,-0.703903
130.5,-26.25,-0.703903
131.25,-26.25,-0.736528
132,-26.25,-0.77065
132.75,-26.25,-0.77065
133.5,-26.25,-0.806426
134.25,-26.25,-0.844044
135,-26.25,-0.844044
135.75,-26.25,-0.883742
136.5,-26.25,-0.92582
137.25,-26.25,-0.92582
138,-26.25,-0.970657
138.75,-26.25,-0.970657
139.5,-26.25,-1.01874
140.25,-26.25,-1.07072
141,-26.25,-1.07072
141.75,-26.25,-1.12738
142.5,-26.25,-1.18972
143.25,-26.25,-1.18972
144,-26.25,-1.25874
144.75,-26.25,-1.33491
145.5,-26.25,-1.33491
146.25,-26.25,-1.41686
147,-26.25,-1.41686
-147.75,-25.5,-1.5
-147,-25.5,-1.42774
-146.25,-25.5,-1.42774
-145.5,-25.5,-1.35547
-144.75,-25.5,-1.28596
-144,-25.5,-1.28596
-143.25,-25.5,-1.22071
-142.5,-25.5,-1.16012
-141.75,-25.5,-1.16012
-141,-25.5,-1.10402
-140.25,-25.5,-1.10402
-139.5,-25.5,-1.05194
-138.75,-25.5,-1.00339
-138,-25.5,-1.00339
-137.25,-25.5,-0.9579
-136.5,-25.5,-0.915087
-135.75,-25.5,-0.915087
-135,-25.5,-0.874619
-134.25,-25.5,-0.874619
-133.5,-25.5,-0.836228
-132.75,-25.5,-0.799693
-132,-25.5,-0.799693
-131.25,-25.5,-0.764831
-130.5,-25.5,-0.731491
-129.75,-25.5,-0.731491
-129,-25.5,-0.699548
-128.25,-25.5,-0.668895
-127.5,-25.5,-0.668895
-126.75,-25.5,-0.639443
-126,-25.5,-0.639443
-125.25,-25.5,-0.611115
-124.5,-25.5,-0.583845
-123.75,-25.5,-0.583845
-123,-25.5,-0.557576
-122.25,-25.5,-0.532259
-121.5,-25.5,-0.532259
-120.75,-25.5,-0.507849
-120,-25.5,-0.507849
-119.25,-25.5,-0.484308
-118.5,-25.5,-0.461601
-117.75,-25.5,-0.461601
-117,-25.5,-0.439696
-116.25,-25.5,-0.418565
-115.5,-25.5,-0.418565
-114.75,-25.5,-0.398183
-114,-25.5,-0.378525
-113.25,-25.5,-0.378525
-112.5,-25.5,-0.359569
-111.75,-25.5,-0.359569
-111,-25.5,-0.341295
-110.25,-25.5,-0.323682
-109.5,-25.5,-0.323682
-108.75,-25.5,-0.306714
-108,-25.5,-0.290372
-107.25,-25.5,-0.290372
-106.5,-25.5,-0.27464
-105.75,-25.5,-0.27464
-105,-25.5,-0.259502
-104.25,-25.5,-0.244943
-103.5,-25.5,-0.244943
-102.75,-25.5,-0.230947
-102,-25.5,-0.2175
-101.25,-25.5,-0.2175
-100.5,-25.5,-0.204588
-99.75,-25.5,-0.204588
-99,-25.5,-0.192198
-98.25,-25.5,-0.180315
-97.5,-25.5,-0.180315
-96.75,-25.5,-0.168928
-96,-25.5,-0.158022
-95.25,-25.5,-0.158022
-94.5,-25.5,-0.147586
-93.75,-25.5,-0.147586
-93,-25.5,-0.137607
-92.25,-25.5,-0.128073
-91.5,-25.5,-0.128073
-90.75,-25.5,-0.118971
-90,-25.5,-0.110291
-89.25,-25.5,-0.110291
-88.5,-25.5,-0.102019
-87.75,-25.5,-0.102019
-87,-25.5,-0.0941457
-86.25,-25.5,-0.0866585
-85.5,-25.5,-0.0866585
-84.75,-25.5,-0.0795464
-84,-25.5,-0.0727988
-83.25,-25.5,-0.0727988
-82.5,-25.5,-0.0664045
-81.75,-25.5,-0.0664045
-81,-25.5,-0.0603533
-80.25,-25.5,-0.0546341
-79.5,-25.5,-0.0546341
-78.75,-25.5,-0.0492365
-78,-25.5,-0.0492365
-77.25,-25.5,-0.0441506
-76.5,-25.5,-0.0393657
-75.75,-25.5,-0.0393657
-75,-25.5,-0.0348722
-74.25,-25.5,-0.0348722
-73.5,-25.5,-0.0306603
-72.75,-25.5,-0.02672
-72,-25.5,-0.02672
-71.25,-25.5,-0.0230425
-70.5,-25.5,-0.0196179
-69.75,-25.5,-0.0196179
-69,-25.5,-0.0164369
-68.25,-25.5,-0.0103122
-67.5,-25.5,-0.0134908
-66.75,-25.5,-0.0107701
-66,-25.5,-0.0107701
-65.25,-25.5,-0.0082662
-64.5,-25.5,-0.0029358
-63.75,-25.5,-0.00597053
-63,-25.5,-0.00387421
-62.25,-25.5,0.000951274
-61.5,-25.5,-0.00196908
-60.75,-25.5,0.00261144
-60,-25.5,-0.000246921
-59.25,-25.5,0.00130077
-58.5,-25.5,0.00540667
-57.75,-25.5,0.00268175
-57,-25.5,0.0065579
-56.25,-25.5,0.00755532
-55.5,-25.5,0.00755532
-54.75,-25.5,0.00840699
-54,-25.5,0.00590237
-53.25,-25.5,0.00912043
-52.5,-25.5,0.00970322
-51.75,-25.5,0.00970322
-51,-25.5,0.0101631
-50.25,-25.5,0.0105072
-49.5,-25.5,0.0105072
-48.75,-25.5,0.0107426
-48,-25.5,0.0107426
-47.25,-25.5,0.0108764
-46.5,-25.5,0.0108764
-45.75,-25.5,0.0109156
-45,-25.5,0.0108669
-44.25,-25.5,0.0108669
-43.5,-25.5,0.0107373
-42.75,-25.5,0.0107373
-42,-25.5,0.0105335
-41.25,-25.5,0.0105335
-40.5,-25.5,0.010262
-39.75,-25.5,0.010262
-39,-25.5,0.0099293
-38.25,-25.5,0.0099293
-37.5,-25.5,0.00954188
-36.75,-25.5,0.00910587
-36,-25.5,0.00910587
-35.25,-25.5,0.00862772
-34.5,-25.5,0.00862772
-33.75,-25.5,0.00811383
-33,-25.5,0.00869022
-32.25,-25.5,0.00757011
-31.5,-25.5,0.00802969
-30.75,-25.5,0.00700253
-30,-25.5,0.00735325
-29.25,-25.5,0.00666766
-28.5,-25.5,0.00666766
-27.75,-25.5,0.0059793
-27,-25.5,0.0059793
-26.25,-25.5,0.00529412
-25.5,-25.5,0.00529412
-24.75,-25.5,0.00526927
-24,-25.5,0.00461831
-23.25,-25.5,0.00452553
-22.5,-25.5,0.00395859
-21.75,-25.5,0.00380803
-21,-25.5,0.00312389
-20.25,-25.5,0.00312389
-19.5,-25.5,0.0028532
-18.75,-25.5,0.00247955
-18,-25.5,0.00218226
-17.25,-25.5,0.00188107
-16.5,-25.5,0.00156861
-15.75,-25.5,0.00156861
-15,-25.5,0.00101884
-14.25,-25.5,0.00101884
-13.5,-25.5,0.000670556
-12.75,-25.5,0.000670556
-12,-25.5,0.000210431
-11.25,-25.5,0.000210431
-10.5,-25.5,-0.000128269
-9.75,-25.5,-0.000163262
-9,-25.5,-0.000459976
-8.25,-25.5,-0.000745412
-7.5,-25.5,-0.000745412
-6.75,-25.5,-0.00101015
-6,-25.5,-0.00101015
-5.25,-25.5,-0.00111615
-4.5,-25.5,-0.00111615
-3.75,-25.5,-0.0012763
-3,-25.5,-0.00139415
-2.25,-25.5,-0.00139415
-1.5,-25.5,-0.0014654
-0.75,-25.5,-0.0014654
0,-25.5,-0.00148743
0.75,-25.5,-0.00145937
1.5,-25.5,-0.00145937
2.25,-25.5,-0.00138218
3,-25.5,-0.00138218
3.75,-25.5,-0.00125861
4.5,-25.5,-0.00109305
5.25,-25.5,-0.00109305
6,-25.5,-0.000977384
6.75,-25.5,-0.000977384
7.5,-25.5,-0.000707369
8.25,-25.5,-0.000707369
9,-25.5,-0.000416878
9.75,-25.5,-0.000115489
10.5,-25.5,-7.51638e-05
11.25,-25.5,0.000267576
12,-25.5,0.000267576
12.75,-25.5,0.000736475
13.5,-25.5,0.000736475
14.25,-25.5,0.00108772
15,-25.5,0.00108772
15.75,-25.5,0.00164605
16.5,-25.5,0.00164605
17.25,-25.5,0.00196064
18,-25.5,0.00226862
18.75,-25.5,0.00256763
19.5,-25.5,0.00294881
20.25,-25.5,0.00322066
21,-25.5,0.00322066
21.75,-25.5,0.00391298
22.5,-25.5,0.0040633
23.25,-25.5,0.00463782
24,-25.5,0.00472983
24.75,-25.5,0.00538859
25.5,-25.5,0.00541226
26.25,-25.5,0.00541226
27,-25.5,0.00610441
27.75,-25.5,0.00610441
28.5,-25.5,0.00679983
29.25,-25.5,0.00679983
30,-25.5,0.00749192
30.75,-25.5,0.00713806
31.5,-25.5,0.00817426
32.25,-25.5,0.00771107
33,-25.5,0.00884061
33.75,-25.5,0.00826018
34.5,-25.5,0.00877939
35.25,-25.5,0.00877939
36,-25.5,0.00926276
36.75,-25.5,0.00926276
37.5,-25.5,0.00970403
38.25,-25.5,0.0100965
39,-25.5,0.0100965
39.75,-25.5,0.0104337
40.5,-25.5,0.0104337
41.25,-25.5,0.0107095
42,-25.5,0.0107095
42.75,-25.5,0.0109174
43.5,-25.5,0.0109174
44.25,-25.5,0.0110507
45,-25.5,0.0110507
45.75,-25.5,0.011103
46.5,-25.5,0.0110678
47.25,-25.5,0.0110678
48,-25.5,0.0109379
48.75,-25.5,0.0109379
49.5,-25.5,0.0107059
50.25,-25.5,0.0107059
51,-25.5,0.0103649
51.75,-25.5,0.00990796
52.5,-25.5,0.00990796
53.25,-25.5,0.00932758
54,-25.5,0.00610031
54.75,-25.5,0.00861625
55.5,-25.5,0.0077669
56.25,-25.5,0.0077669
57,-25.5,0.00677188
57.75,-25.5,0.00288611
58.5,-25.5,0.00562291
59.25,-25.5,0.0015073
60,-25.5,-3.8522e-05
60.75,-25.5,0.00283149
61.5,-25.5,-0.00175919
62.25,-25.5,0.00117268
63,-25.5,-0.00366304
63.75,-25.5,-0.00575835
64.5,-25.5,-0.00271248
65.25,-25.5,-0.00805325
66,-25.5,-0.0105563
66.75,-25.5,-0.0105563
67.5,-25.5,-0.0132762
68.25,-25.5,-0.0100866
69,-25.5,-0.0162218
69.75,-25.5,-0.0194021
70.5,-25.5,-0.0194021
71.25,-25.5,-0.0228263
72,-25.5,-0.0265037
72.75,-25.5,-0.0265037
73.5,-25.5,-0.0304437
74.25,-25.5,-0.0346557
75,-25.5,-0.0346557
75.75,-25.5,-0.0391494
76.5,-25.5,-0.0391494
77.25,-25.5,-0.0439346
78,-25.5,-0.0490211
78.75,-25.5,-0.0490211
79.5,-25.5,-0.0544191
80.25,-25.5,-0.0544191
81,-25.5,-0.0601389
81.75,-25.5,-0.066191
82.5,-25.5,-0.066191
83.25,-25.5,-0.072586
84,-25.5,-0.072586
84.75,-25.5,-0.0793345
85.5,-25.5,-0.0864476
86.25,-25.5,-0.0864476
87,-25.5,-0.0939359
87.75,-25.5,-0.101811
88.5,-25.5,-0.101811
89.25,-25.5,-0.110083
90,-25.5,-0.110083
90.75,-25.5,-0.118765
91.5,-25.5,-0.127868
92.25,-25.5,-0.127868
93,-25.5,-0.137404
93.75,-25.5,-0.147384
94.5,-25.5,-0.147384
95.25,-25.5,-0.157822
96,-25.5,-0.157822
96.75,-25.5,-0.168729
97.5,-25.5,-0.180119
98.25,-25.5,-0.180119
99,-25.5,-0.192003
99.75,-25.5,-0.204395
100.5,-25.5,-0.204395
101.25,-25.5,-0.217309
102,-25.5,-0.217309
102.75,-25.5,-0.230758
103.5,-25.5,-0.244756
104.25,-25.5,-0.244756
105,-25.5,-0.259318
105.75,-25.5,-0.274458
106.5,-25.5,-0.274458
107.25,-25.5,-0.290192
108,-25.5,-0.290192
108.75,-25.5,-0.306536
109.5,-25.5,-0.323507
110.25,-25.5,-0.323507
111,-25.5,-0.341121
111.75,-25.5,-0.359398
112.5,-25.5,-0.359398
113.25,-25.5,-0.378357
114,-25.5,-0.378357
114.75,-25.5,-0.398018
115.5,-25.5,-0.418403
116.25,-25.5,-0.418403
117,-25.5,-0.439537
117.75,-25.5,-0.461445
118.5,-25.5,-0.461445
119.25,-25.5,-0.484156
120,-25.5,-0.507701
120.75,-25.5,-0.507701
121.5,-25.5,-0.532114
122.25,-25.5,-0.532114
123,-25.5,-0.557436
123.75,-25.5,-0.583709
124.5,-25.5,-0.583709
125.25,-25.5,-0.610984
126,-25.5,-0.639318
126.75,-25.5,-0.639318
127.5,-25.5,-0.668776
128.25,-25.5,-0.668776
129,-25.5,-0.699436
129.75,-25.5,-0.731387
130.5,-25.5,-0.731387
131.25,-25.5,-0.764736
132,-25.5,-0.799608
132.75,-25.5,-0.799608
133.5,-25.5,-0.836156
134.25,-25.5,-0.874561
135,-25.5,-0.874561
135.75,-25.5,-0.915046
136.5,-25.5,-0.915046
137.25,-25.5,-0.957881
138,-25.5,-1.00339
138.75,-25.5,-1.00339
139.5,-25.5,-1.05198
140.25,-25.5,-1.1041
141,-25.5,-1.1041
141.75,-25.5,-1.16026
142.5,-25.5,-1.16026
143.25,-25.5,-1.22091
144,-25.5,-1.28626
144.75,-25.5,-1.28626
145.5,-25.5,-1.35584
146.25,-25.5,-1.42804
147,-25.5,-1.42804
147.75,-25.5,-1.5
-147.75,-24.75,-1.5
-147,-24.75,-1.43551
-146.25,-24.75,-1.43551
-145.5,-24.75,-1.37046
-144.75,-24.75,-1.30664
-144,-24.75,-1.30664
-143.25,-24.75,-1.24534
-142.5,-24.75,-1.18723
-141.75,-24.75,-1.18723
-141,-24.75,-1.13249
-140.25,-24.75,-1.08103
-139.5,-24.75,-1.08103
-138.75,-24.75,-1.03261
-138,-24.75,-1.00339
-137.25,-24.75,-0.986956
-136.5,-24.75,-0.943791
-135.75,-24.75,-0.943791
-135,-24.75,-0.902861
-134.25,-24.75,-0.863943
-133.5,-24.75,-0.863943
-132.75,-24.75,-0.826845
-132,-24.75,-0.791405
-131.25,-24.75,-0.791405
-130.5,-24.75,-0.757483
-129.75,-24.75,-0.731491
-129,-24.75,-0.724961
-128.25,-24.75,-0.693736
-127.5,-24.75,-0.668895
-126.75,-24.75,-0.663722
-126,-24.75,-0.634844
-125.25,-24.75,-0.634844
-124.5,-24.75,-0.607036
-123.75,-24.75,-0.583845
-123,-24.75,-0.580241
-122.25,-24.75,-0.554409
-121.5,-24.75,-0.532259
-120.75,-24.75,-0.529496
-120,-24.75,-0.505462
-119.25,-24.75,-0.484308
-118.5,-24.75,-0.482273
-117.75,-24.75,-0.459896
-117,-24.75,-0.439696
-116.25,-24.75,-0.438302
-115.5,-24.75,-0.418565
-114.75,-24.75,-0.417465
-114,-24.75,-0.39736
-113.25,-24.75,-0.378525
-112.5,-24.75,-0.377965
-111.75,-24.75,-0.359259
-111,-24.75,-0.341295
-110.25,-24.75,-0.341222
-109.5,-24.75,-0.323682
-108.75,-24.75,-0.306714
-108,-24.75,-0.307081
-107.25,-24.75,-0.290372
-106.5,-24.75,-0.290942
-105.75,-24.75,-0.275403
-105,-24.75,-0.259502
-104.25,-24.75,-0.260448
-103.5,-24.75,-0.244943
-102.75,-24.75,-0.230947
-102,-24.75,-0.23223
-101.25,-24.75,-0.2175
-100.5,-24.75,-0.204588
-99.75,-24.75,-0.206172
-99,-24.75,-0.192198
-98.25,-24.75,-0.180315
-97.5,-24.75,-0.180315
-96.75,-24.75,-0.168928
-96,-24.75,-0.170898
-95.25,-24.75,-0.158022
-94.5,-24.75,-0.147586
-93.75,-24.75,-0.149773
-93,-24.75,-0.137607
-92.25,-24.75,-0.128073
-91.5,-24.75,-0.128073
-90.75,-24.75,-0.118971
-90,-24.75,-0.110291
-89.25,-24.75,-0.110291
-88.5,-24.75,-0.102019
-87.75,-24.75,-0.104617
-87,-24.75,-0.0941457
-86.25,-24.75,-0.0866585
-85.5,-24.75,-0.0866585
-84.75,-24.75,-0.0795464
-84,-24.75,-0.0727988
-83.25,-24.75,-0.0727988
-82.5,-24.75,-0.0664045
-81.75,-24.75,-0.0692406
-81,-24.75,-0.0603533
-80.25,-24.75,-0.0546341
-79.5,-24.75,-0.0546341
-78.75,-24.75,-0.0492365
-78,-24.75,-0.0441506
-77.25,-24.75,-0.0441506
-76.5,-24.75,-0.0393657
-75.75,-24.75,-0.0393657
-75,-24.75,-0.0348722
-74.25,-24.75,-0.0306603
-73.5,-24.75,-0.0306603
-72.75,-24.75,-0.02672
-72,-24.75,-0.0230425
-71.25,-24.75,-0.0230425
-70.5,-24.75,-0.0196179
-69.75,-24.75,-0.0196179
-69,-24.75,-0.0164369
-68.25,-24.75,-0.0134908
-67.5,-24.75,-0.0134908
-66.75,-24.75,-0.0107701
-66,-24.75,-0.0107701
-65.25,-24.75,-0.0082662
-64.5,-24.75,-0.00597053
-63.75,-24.75,-0.00597053
-63,-24.75,-0.00387421
-62.25,-24.75,-0.00387421
-61.5,-24.75,-0.00196908
-60.75,-24.75,-0.000246921
-60,-24.75,-0.000246921
-59.25,-24.75,0.00130077
-58.5,-24.75,0.00130077
-57.75,-24.75,0.00268175
-57,-24.75,0.00390374
-56.25,-24.75,0.00390374
-55.5,-24.75,0.00497477
-54.75,-24.75,0.00497477
-54,-24.75,0.00590237
-53.25,-24.75,0.00669396
-52.5,-24.75,0.00669396
-51.75,-24.75,0.00735721
-51,-24.75,0.00735721
-50.25,-24.75,0.0078993
-49.5,-24.75,0.0078993
-48.75,-24.75,0.00832716
-48,-24.75,0.00864794
-47.25,-24.75,0.00864794
-46.5,-24.75,0.00886844
-45.75,-24.75,0.00886844
-45,-24.75,0.00899524
-44.25,-24.75,0.00899524
-43.5,-24.75,0.00903521
-42.75,-24.75,0.00899512
-42,-24.75,0.00899512
-41.25,-24.75,0.0088813
-40.5,-24.75,0.0088813
-39.75,-24.75,0.0087001
-39,-24.75,0.0099293
-38.25,-24.75,0.00845779
-37.5,-24.75,0.00954188
-36.75,-24.75,0.00910587
-36,-24.75,0.00910587
-35.25,-24.75,0.00862772
-34.5,-24.75,0.00862772
-33.75,-24.75,0.00811383
-33,-24.75,0.00757011
-32.25,-24.75,0.00757011
-31.5,-24.75,0.00700253
-30.75,-24.75,0.00700253
-30,-24.75,0.00641757
-29.25,-24.75,0.00641757
-28.5,-24.75,0.00582139
-27.75,-24.75,0.00582139
-27,-24.75,0.00521966
-26.25,-24.75,0.00521966
-25.5,-24.75,0.00529412
-24.75,-24.75,0.00461829
-24,-24.75,0.00461831
-23.25,-24.75,0.00395859
-22.5,-24.75,0.00395859
-21.75,-24.75,0.00332174
-21,-24.75,0.00332174
-20.25,-24.75,0.00312389
-19.5,-24.75,0.00271403
-18.75,-24.75,0.00247955
-18,-24.75,0.00214134
-17.25,-24.75,0.00188107
-16.5,-24.75,0.00188107
-15.75,-24.75,0.00133498
-15,-24.75,0.00133498
-14.25,-24.75,0.00101884
-13.5,-24.75,0.00053912
-12.75,-24.75,0.00053912
-12,-24.75,0.000210431
-11.25,-24.75,0.000135001
-10.5,-24.75,-0.000163262
-9.75,-24.75,-0.000163262
-9,-24.75,-0.000459976
-8.25,-24.75,-0.000447322
-7.5,-24.75,-0.000693873
-6.75,-24.75,-0.000693873
-6,-24.75,-0.000919583
-5.25,-24.75,-0.00111615
-4.5,-24.75,-0.00111615
-3.75,-24.75,-0.0012763
-3,-24.75,-0.00111911
-2.25,-24.75,-0.00120543
-1.5,-24.75,-0.00120543
-0.75,-24.75,-0.00124807
0,-24.75,-0.00124807
0.75,-24.75,-0.00124522
1.5,-24.75,-0.00119691
2.25,-24.75,-0.00119691
3,-24.75,-0.00110507
3.75,-24.75,-0.00125861
4.5,-24.75,-0.00109305
5.25,-24.75,-0.00109305
6,-24.75,-0.000891358
6.75,-24.75,-0.000660735
7.5,-24.75,-0.000660735
8.25,-24.75,-0.00040944
9,-24.75,-0.000416878
9.75,-24.75,-0.000115489
10.5,-24.75,-0.000115489
11.25,-24.75,0.00018691
12,-24.75,0.000267576
12.75,-24.75,0.00059968
13.5,-24.75,0.00059968
14.25,-24.75,0.00108772
15,-24.75,0.00140634
15.75,-24.75,0.00140634
16.5,-24.75,0.00196064
17.25,-24.75,0.00196064
18,-24.75,0.00222254
18.75,-24.75,0.00256763
19.5,-24.75,0.00280318
20.25,-24.75,0.00322066
21,-24.75,0.00341893
21.75,-24.75,0.00341893
22.5,-24.75,0.0040633
23.25,-24.75,0.0040633
24,-24.75,0.00472983
24.75,-24.75,0.00472983
25.5,-24.75,0.00541226
26.25,-24.75,0.00533607
27,-24.75,0.00533607
27.75,-24.75,0.0059444
28.5,-24.75,0.0059444
29.25,-24.75,0.00654715
30,-24.75,0.00654715
30.75,-24.75,0.00713806
31.5,-24.75,0.00713806
32.25,-24.75,0.00771107
33,-24.75,0.00771107
33.75,-24.75,0.00826018
34.5,-24.75,0.00877939
35.25,-24.75,0.00877939
36,-24.75,0.00926276
36.75,-24.75,0.00926276
37.5,-24.75,0.00970403
38.25,-24.75,0.00861424
39,-24.75,0.0100965
39.75,-24.75,0.0088613
40.5,-24.75,0.00904666
41.25,-24.75,0.00904666
42,-24.75,0.00916435
42.75,-24.75,0.00916435
43.5,-24.75,0.00920827
44.25,-24.75,0.00917174
45,-24.75,0.00917174
45.75,-24.75,0.0090482
46.5,-24.75,0.0090482
47.25,-24.75,0.00883134
48,-24.75,0.00883134
48.75,-24.75,0.00851431
49.5,-24.75,0.00808964
50.25,-24.75,0.00808964
51,-24.75,0.00755031
51.75,-24.75,0.00755031
52.5,-24.75,0.00688963
53.25,-24.75,0.00688963
54,-24.75,0.00610031
54.75,-24.75,0.00517479
55.5,-24.75,0.00517479
56.25,-24.75,0.00410589
57,-24.75,0.00410589
57.75,-24.75,0.00288611
58.5,-24.75,0.0015073
59.25,-24.75,0.0015073
60,-24.75,-3.8522e-05
60.75,-24.75,-3.8522e-05
61.5,-24.75,-0.00175919
62.25,-24.75,-0.00366304
63,-24.75,-0.00366304
63.75,-24.75,-0.00575835
64.5,-24.75,-0.00575835
65.25,-24.75,-0.00805325
66,-24.75,-0.0105563
66.75,-24.75,-0.0105563
67.5,-24.75,-0.0132762
68.25,-24.75,-0.0132762
69,-24.75,-0.0162218
69.75,-24.75,-0.0194021
70.5,-24.75,-0.0194021
71.25,-24.75,-0.0228263
72,-24.75,-0.0228263
72.75,-24.75,-0.0265037
73.5,-24.75,-0.0304437
74.25,-24.75,-0.0304437
75,-24.75,-0.0346557
75.75,-24.75,-0.0391494
76.5,-24.75,-0.0391494
77.25,-24.75,-0.0439346
78,-24.75,-0.0439346
78.75,-24.75,-0.0490211
79.5,-24.75,-0.0544191
80.25,-24.75,-0.0544191
81,-24.75,-0.0601389
81.75,-24.75,-0.0690366
82.5,-24.75,-0.066191
83.25,-24.75,-0.072586
84,-24.75,-0.072586
84.75,-24.75,-0.0793345
85.5,-24.75,-0.0864476
86.25,-24.75,-0.0864476
87,-24.75,-0.0939359
87.75,-24.75,-0.104418
88.5,-24.75,-0.101811
89.25,-24.75,-0.110083
90,-24.75,-0.110083
90.75,-24.75,-0.118765
91.5,-24.75,-0.127868
92.25,-24.75,-0.127868
93,-24.75,-0.137404
93.75,-24.75,-0.14958
94.5,-24.75,-0.147384
95.25,-24.75,-0.157822
96,-24.75,-0.170707
96.75,-24.75,-0.168729
97.5,-24.75,-0.180119
98.25,-24.75,-0.180119
99,-24.75,-0.192003
99.75,-24.75,-0.205986
100.5,-24.75,-0.204395
101.25,-24.75,-0.217309
102,-24.75,-0.232048
102.75,-24.75,-0.230758
103.5,-24.75,-0.244756
104.25,-24.75,-0.26027
105,-24.75,-0.259318
105.75,-24.75,-0.275227
106.5,-24.75,-0.290768
107.25,-24.75,-0.290192
108,-24.75,-0.306909
108.75,-24.75,-0.306536
109.5,-24.75,-0.323507
110.25,-24.75,-0.341055
111,-24.75,-0.341121
111.75,-24.75,-0.359094
112.5,-24.75,-0.377803
113.25,-24.75,-0.378357
114,-24.75,-0.397201
114.75,-24.75,-0.417309
115.5,-24.75,-0.418403
116.25,-24.75,-0.438149
117,-24.75,-0.439537
117.75,-24.75,-0.459746
118.5,-24.75,-0.482127
119.25,-24.75,-0.484156
120,-24.75,-0.50532
120.75,-24.75,-0.529357
121.5,-24.75,-0.532114
122.25,-24.75,-0.554274
123,-24.75,-0.58011
123.75,-24.75,-0.583709
124.5,-24.75,-0.60691
125.25,-24.75,-0.634723
126,-24.75,-0.634723
126.75,-24.75,-0.663608
127.5,-24.75,-0.668776
128.25,-24.75,-0.693628
129,-24.75,-0.72486
129.75,-24.75,-0.731387
130.5,-24.75,-0.75739
131.25,-24.75,-0.791322
132,-24.75,-0.791322
132.75,-24.75,-0.826773
133.5,-24.75,-0.863883
134.25,-24.75,-0.863883
135,-24.75,-0.902816
135.75,-24.75,-0.943764
136.5,-24.75,-0.943764
137.25,-24.75,-0.98695
138,-24.75,-1.00339
138.75,-24.75,-1.03263
139.5,-24.75,-1.08107
140.25,-24.75,-1.08107
141,-24.75,-1.13257
141.75,-24.75,-1.18735
142.5,-24.75,-1.18735
143.25,-24.75,-1.24551
144,-24.75,-1.30685
144.75,-24.75,-1.30685
145.5,-24.75,-1.37066
146.25,-24.75,-1.43564
147,-24.75,-1.43564
147.75,-24.75,-1.5
-147.75,-24,-1.5
-147,-24,-1.43551
-146.25,-24,-1.37046
-145.5,-24,-1.37046
-144.75,-24,-1.30664
-144,-24,-1.30664
-143.25,-24,-1.24534
-142.5,-24,-1.18723
-141.75,-24,-1.18723
-141,-24,-1.13249
-140.25,-24,-1.08103
-139.5,-24,-1.08103
-138.75,-24,-1.03261
-138,-24,-0.986956
-137.25,-24,-0.986956
-136.5,-24,-0.943791
-135.75,-24,-0.943791
-135,-24,-0.902861
-134.25,-24,-0.863943
-133.5,-24,-0.863943
-132.75,-24,-0.826845
-132,-24,-0.791405
-131.25,-24,-0.791405
-130.5,-24,-0.757483
-129.75,-24,-0.724961
-129,-24,-0.724961
